0.11786701,-0.008495416,-0.018504323,0.062585406,0.1742471,-0.038967796,0.037694573,0.029313415,-0.19472492,0.047585983,0.124788925,-0.19901884,-0.11465938,-0.12149031,-0.23749155,0.021794377,-0.085325,-0.09929735,0.062410016,0.14239933,-0.024412738,0.012689831,0.004875087,-0.07288228,-0.21188524
0.16678561,0.372642,0.059923068,0.19502118,0.024872012,0.1031264,0.20755473,-0.09948484,0.15713234,0.058160163,0.07753365,0.12199608,-0.011517033,-0.030082256,-0.26412243,0.0602639,-0.025440957,-0.04088213,0.0031892736,0.0849506,-0.0073695974,0.06417112,-0.13683489,-0.26345253,0.20112967
-0.1161305,-0.1550382,-0.067530654,0.101116434,-0.027411016,-0.092734,0.1523308,-0.16470335,-0.004063267,0.02503922,-0.041343067,0.18077348,-0.098427474,-0.035176024,0.017113127,0.10010417,-0.13139702,-0.086407624,-0.057077758,0.07074146,0.064035274,-0.21973209,-0.00339301,-0.050630182,0.25635836
0.069511175,0.03414033,0.003785955,0.0053705815,-0.15013112,-0.14351031,-0.033174526,0.17653164,0.27972615,0.009735869,-0.13438253,-0.067855924,-0.20409428,0.106395915,0.0021958295,0.02752014,0.05407732,-0.021434326,0.15997049,0.0030137831,-0.050565884,-0.018312693,0.08733234,-0.066662885,-0.16265504
0.0450925,-0.07039289,0.08520865,0.053845305,0.12882636,-0.0906214,0.036684804,0.0068895393,-0.03595087,-0.1644013,-0.050470732,-0.19966532,0.17193468,-0.054782573,-0.1370512,0.16240554,-0.08753179,0.08876785,0.13617238,-0.13286749,-0.11122244,-0.34845552,-0.15160553,-0.09064923,0.10698821
-0.1147949,0.0018082497,0.24585287,0.14816648,-0.051963203,0.113529265,0.016618477,0.3508257,0.093221776,-0.06733134,0.25792715,0.04826237,0.07886159,0.1263234,-0.07531385,0.19263409,0.02352448,0.101562224,0.10490208,-0.044093955,-0.044980966,0.15171026,0.091663726,-0.11671814,-0.02541016
-0.12674025,-0.04539039,0.1870584,-0.048537146,-0.11322274,-0.063087344,-0.009213472,0.04534633,0.12908652,-0.07231214,-0.08867515,0.08635339,-0.20852342,0.08161407,0.054955367,0.11335524,-0.13425706,-0.068944246,0.066763036,-0.13262634,0.07425515,0.027908426,0.0036254576,-0.0053605735,0.053421576
-0.1321717,-0.034013133,-0.25625917,0.1399294,-0.008954931,0.01923708,0.046664175,0.61478347,0.122813225,0.06921204,0.1359654,-0.1435536,-0.040412582,0.011973997,0.10176443,0.008996637,0.19121356,0.06625127,0.0060803453,-0.11018741,0.099752374,0.13229339,0.17541835,0.043176968,-0.021834318
0.1319688,0.13900204,-0.093917206,-0.2777386,-0.060287192,-0.058308996,0.018474016,0.0010821754,0.111570485,0.2590931,-0.357158,-0.077485494,-0.105374694,-0.040857624,0.049617738,-0.002792229,0.11027439,-0.042269386,-0.008848858,-0.2342854,0.029890439,0.109702244,0.033651747,-0.042774137,0.06968675
0.11848015,0.21524683,0.084688224,0.05665399,-0.07794177,0.055685505,0.1403282,0.25437403,0.027350036,0.23083608,0.014199979,-0.009178782,-0.1743675,-0.18050371,-0.09192354,0.22687453,-0.17548786,-0.017954664,-0.021617603,-0.3151645,-0.025703479,-0.043104045,-0.0025493058,0.028529776,0.118113026
0.2030017,-0.19026257,-0.14664744,-0.19429588,-0.110461615,-0.12228866,-0.046729933,0.1844108,0.03449452,-0.03013384,0.58955854,0.0051713116,-0.15935385,0.092823446,-0.105925515,-0.113703325,-0.14660533,-0.07873847,-0.0803063,-0.025541913,0.18010731,-0.20709334,-0.124572136,0.09352905,0.026983712
-0.18571746,-0.052648414,0.024805197,-0.08083676,-0.0704175,-0.26096728,0.20047924,-0.060638875,0.10777867,0.12381537,-0.03293873,0.1981222,-0.12652078,0.1324379,0.14650159,0.048903983,-0.2529264,0.13648461,0.01148019,0.11705037,0.15829009,0.03987249,-0.14492705,-0.037935,0.12037726
-0.08882969,-0.12300582,0.013939546,-0.19909053,0.27000776,-0.00025648085,0.05530323,-0.0047410387,-0.066348195,-0.07181775,-0.053531565,0.015265331,0.14122166,0.10890425,0.0657366,0.016564304,0.011053006,0.02742525,0.03423926,0.049396127,-0.002905408,0.11040236,0.105855055,-0.106620006,0.2606598
-0.011563509,-0.028869864,0.011353537,0.04149467,0.027678404,-0.06951746,0.032418277,9.8909106e-05,-0.31100014,-0.102807395,-0.014786772,0.15389945,-0.06442552,0.034413934,0.02795708,-0.059491992,-0.04055431,0.20925072,0.10419924,0.26235712,-0.11526313,0.055953175,-0.048585694,0.034991402,-0.008991803
-0.24199313,-0.33048362,0.036316242,-0.26809505,0.14802063,0.009350222,0.091034696,0.069008395,-0.022931773,-0.07819306,0.024457064,0.0032562546,0.18655258,0.12464588,0.062322084,0.028934417,0.2913755,0.009626686,-0.13668779,-0.2734325,0.103721425,0.07319274,0.062320203,0.0927159,0.14726815
-0.13215928,0.027562447,-0.086421594,0.18881114,0.14856625,-0.17725064,0.18479879,0.06523074,0.08490392,0.1713102,0.0033264467,-0.055388372,-0.041103095,-0.08925122,0.115644306,0.04819909,0.042056825,-0.061048027,0.25364125,-0.16851716,-0.04941507,-0.06120983,-0.14097747,-0.102024734,0.08551984
-0.060184576,-0.08162459,-0.120521426,0.070780985,0.13710126,-0.09419782,-0.17433165,0.2656319,0.051006313,-0.1596813,-0.19358128,-0.013553877,-0.13217227,-0.044131033,0.021493811,0.12115472,0.19556928,0.14706142,0.033200998,-0.053838596,-0.21163127,-0.062101368,0.10797584,-0.02620448,-0.15757869
-0.21632099,0.052498676,-0.011911563,0.015010548,-0.16578405,-0.14242801,0.07238158,0.2183094,0.0712263,0.0043221386,-0.08081893,0.1394952,0.03353425,0.09828238,0.04098704,-0.08432451,0.0635303,0.14937182,0.0978466,0.29086098,-0.075812526,0.1905516,0.19941133,-0.092922516,0.25385886
-0.04437687,-0.21597528,0.0026125556,0.018785767,-0.008849126,-0.17107627,-0.044161167,-0.07782174,0.08456293,-0.1727006,0.025390014,-0.2600356,-0.059743233,-0.024995137,-0.08530135,0.0419092,0.09440121,-0.037779905,0.04850451,0.053304944,-0.18475,0.12658954,0.028649425,-0.21603815,-0.0135033615
0.13568443,0.09467324,-0.12931253,0.090605214,-0.036250785,0.06863603,0.0101947505,-0.07436253,-0.12265102,-0.37906712,0.06650479,-0.0623895,-0.09786653,0.18144366,-0.12787163,-0.17440131,-0.2312286,0.04564141,0.1932074,0.11151119,0.0073390375,0.20394723,0.090571195,-0.1373082,-0.1628643
-0.11754214,-0.026566397,-0.07640899,-0.046304382,-0.17205152,-0.23383698,-0.05587183,0.047933254,-0.08534229,0.04921242,0.23063883,0.08483371,0.08554419,-0.15133382,-0.03461784,-0.12337795,-0.12070546,0.032135364,-0.007059592,-0.14600255,0.012155028,0.030035894,0.1813547,0.23252454,-0.03719358
0.014465788,0.10452374,0.06842804,-0.07298154,-0.2635725,0.06511362,0.20006593,0.091666535,-0.046394702,-0.177574,-0.11060412,0.018642465,0.05633204,-0.019748729,-0.2827025,-0.10566928,0.0028104063,0.24156338,-0.0037621493,0.059546567,0.07624196,0.059299704,0.03009953,0.09868851,0.14028099
-0.025062125,0.0891609,0.025777904,0.008184421,0.067388594,-0.0032404761,0.10254678,0.09444542,2.9522329e-05,0.054975044,-0.044053067,0.13042064,0.04027598,0.020036878,0.051419348,-0.041319624,-0.09056646,0.07638295,0.09270799,0.32954216,-0.09660107,-0.009505261,-0.005986836,0.17554462,-0.27718472
-0.05438204,0.0091745965,0.0037399908,0.029824343,-0.067074254,0.050193217,-0.21850821,0.068992294,-0.066791825,-0.11976624,0.14934255,0.054600775,0.036172267,-0.07707194,0.16827369,-0.067926124,-0.24870664,-0.038900305,-0.03817546,-0.1204119,-0.01621052,0.006752469,-0.13529812,0.16934913,0.08130479
-0.21240729,0.03599114,0.015731592,-0.043915894,-0.058139663,0.1344637,0.04183537,-0.17804661,0.101012655,-0.09333667,-0.08295591,0.032992925,0.016438542,0.055130787,0.12498275,-0.014492136,-0.20465681,0.19481246,-0.13812971,-0.18105935,-0.09010748,0.099763334,-0.17768915,-0.10370175,0.056571573
