epoch,train_MSE,val_MSE
278,0.0017541823908686638,0.0026000759098678827
279,0.0015422421274706721,0.0013119443319737911
280,0.0014626862248405814,0.0013136568013578653
281,0.0015481201699003577,0.0013642468256875873
282,0.0013056645402684808,0.001310939434915781
283,0.0013719279086217284,0.001191101735457778
284,0.0013872506096959114,0.0012256440240889788
285,0.0012402620632201433,0.001251367386430502
286,0.0012648095143958926,0.0014516785740852356
287,0.0014705659123137593,0.0013278510887175798
288,0.001317526213824749,0.0011890510795637965
289,0.001525932690128684,0.0012914612889289856
290,0.0013444487703964114,0.0015581073239445686
291,0.0015570156974717975,0.0012729521840810776
292,0.0015485618496313691,0.001798560144379735
293,0.001464424654841423,0.0011901312973350286
294,0.0012460083235055208,0.001150969066657126
295,0.0011861250968649983,0.0016129730502143502
296,0.001326654921285808,0.0012266135308891535
297,0.0013023181818425655,0.0012555909343063831
298,0.001304947305470705,0.0009469559299759567
299,0.0013460826594382524,0.0010621738620102406
300,0.001444995985366404,0.0014549213228747249
301,0.0011125747114419937,0.0009561008191667497
302,0.0012749189045280218,0.0009516547434031963
303,0.0011889396701008081,0.0011790748685598373
304,0.00112760195042938,0.0010384451597929
305,0.0011801052605733275,0.001418878324329853
306,0.0012626468669623137,0.001359128043986857
307,0.0012115761637687683,0.0012411685893312097
308,0.0013550332514569163,0.0013798665022477508
309,0.0011656549759209156,0.0010004229843616486
310,0.0010181621182709932,0.0011475743958726525
311,0.0011480710236355662,0.0010220037074759603
312,0.0010530388681218028,0.0008714504656381905
313,0.0011546548921614885,0.0009696997003629804
314,0.0011672060936689377,0.0010718723060563207
315,0.0010623772395774722,0.0014941757544875145
316,0.001312767737545073,0.0008735782466828823
317,0.0011144716991111636,0.001196335768327117
318,0.0010676960228011012,0.0011174434330314398
319,0.0011475776555016637,0.0009632736910134554
320,0.0010790879605337977,0.0008658136939629912
321,0.0010963312815874815,0.0009860815480351448
322,0.0010309618664905429,0.0008413094328716397
323,0.0010324206668883562,0.0015611157286912203
324,0.0011496450752019882,0.0008771652937866747
325,0.0012624463997781277,0.0012002399889752269
326,0.0011469608871266246,0.0011153673985973
327,0.000983774196356535,0.0009701834060251713
328,0.0010302021401003003,0.000861487933434546
329,0.0010148066794499755,0.0016078070038929582
330,0.001168590853922069,0.0008873576298356056
331,0.001201822655275464,0.0008969141053967178
332,0.0011192838428542018,0.0011164559982717037
333,0.0009654792957007885,0.0008516304078511894
334,0.000945118663366884,0.0011516984086483717
335,0.0009239003411494195,0.0007926977705210447
336,0.0010000820038840175,0.0009500280721113086
337,0.0009322501718997955,0.0008251332910731435
338,0.0009603113285265863,0.0010164018021896482
339,0.0009636249742470682,0.001092414022423327
