epoch,train_MSE,val_MSE
48,0.014406501315534115,0.006266104057431221
49,0.004633257165551186,0.0029556790832430124
50,0.0026999854017049074,0.00218340870924294
51,0.002085576532408595,0.0015586443478241563
52,0.0015087691135704517,0.0012211613357067108
53,0.0012410888448357582,0.0009195807506330311
54,0.0011580025311559439,0.0007670932682231069
55,0.0008946157176978886,0.0005805714172311127
56,0.0007953985477797687,0.0005475846701301634
57,0.0005882146651856601,0.0004371365357656032
58,0.0005390989826992154,0.0004153673944529146
59,0.0005630419473163784,0.0004014014848507941
60,0.00048293668078258634,0.00035574851790443063
61,0.0004503792733885348,0.00038342393236234784
62,0.00043594741146080196,0.0003182327200192958
63,0.00043773362995125353,0.00040154808084480464
64,0.00041282191523350775,0.0002732024004217237
65,0.00035034833126701415,0.0003040403826162219
66,0.0003827426698990166,0.0002777696936391294
67,0.0003770069743040949,0.0002439737436361611
68,0.0003512146067805588,0.0002514111693017185
69,0.00034165880060754716,0.00026850798167288303
70,0.0003570505359675735,0.00024150978424586356
71,0.00034500061883591115,0.00022156610793899745
72,0.0003053498803637922,0.00022139880456961691
73,0.0003304869751445949,0.00028497964376583695
74,0.0003176496538799256,0.00022632941545452923
75,0.00032465660478919744,0.0002089314511977136
76,0.00030548596987500787,0.0002082255232380703
77,0.00028612877940759063,0.00019635222270153463
78,0.000294382160063833,0.0002868414740078151
79,0.00028536547324620187,0.0002365248219575733
80,0.0003106530930381268,0.0002166842605220154
81,0.0003083557530771941,0.00023436227638740093
82,0.000287920847767964,0.00019633802003227174
83,0.00022521524806506932,0.00018412855570204556
84,0.0002308149851160124,0.0002419486118014902
85,0.0003080994065385312,0.0005890337633900344
86,0.00030019236146472394,0.0002914582146331668
87,0.0002450714528094977,0.00021076633129268885
88,0.0002131322689820081,0.0002458514063619077
89,0.0002166144986404106,0.00017362984362989664
90,0.0002918029495049268,0.0003697039501275867
91,0.0002760168572422117,0.0002645730273798108
92,0.00031496796873398125,0.0002222663606517017
93,0.00024270049470942467,0.00021549743541982025
94,0.0002056077792076394,0.00018123096378985792
95,0.00022067318786866963,0.0002605615300126374
96,0.00025050717522390187,0.00027567657525651157
97,0.00027310362202115357,0.00017696658323984593
98,0.00019319591228850186,0.00018649235425982624
99,0.00019807399075943977,0.0001634871296118945
100,0.00042143091559410095,0.0002935501979663968
101,0.00029477287898771465,0.000168479818967171
102,0.00018586359510663897,0.0001949991419678554
103,0.00018686956900637597,0.00016457987658213824
104,0.0002107459440594539,0.00032746262149885297
105,0.000212706538150087,0.00016429006063845009
106,0.00021839932014700025,0.0005321922362782061
107,0.0002626685018185526,0.00014847861893940717
108,0.00018589626415632665,0.00017229073273483664
109,0.00018520394223742187,0.00015383766731247306
110,0.0004231489438097924,0.0003372584469616413
111,0.0003379493427928537,0.00022506584355141968
112,0.0003229401772841811,0.00028293990180827677
113,0.0003064835909754038,0.00017536160885356367
114,0.0002356664335820824,0.0001495939795859158
115,0.00020564351871144027,0.00015216469182632864
116,0.0002254721912322566,0.0001593002089066431
117,0.0002416288771200925,0.00014889991143718362
118,0.00023739559401292354,0.000153619097545743
119,0.00024702143855392933,0.00017490761820226908
120,0.0002509657933842391,0.00019357299606781453
121,0.0002651203249115497,0.00023201157455332577
122,0.00026695546694099903,0.0002077004755847156
123,0.00022738864936400205,0.0001531420275568962
124,0.00019583494577091187,0.00014942999405320734
125,0.00019645718566607684,0.00017242082685697824
126,0.0002091265341732651,0.00020510901231318712
127,0.00020608495105989277,0.0002103494480252266
128,0.0001880358177004382,0.00019254039216320962
129,0.0001752877578837797,0.00018205225933343172
130,0.0001659765257500112,0.00015869704657234251
131,0.00015512456593569368,0.00015464691387023777
132,0.00015225062088575214,0.00017120986012741923
133,0.00015287923451978713,0.00016230918117798865
134,0.0001830672554206103,0.00036116360570304096
135,0.00030077912379056215,0.00012685042747762054
136,0.00021009915508329868,0.00028657258371822536
137,0.0002027419686783105,0.00016314633830916137
138,0.00016119585779961199,0.00020025191770400852
139,0.00015955595881678164,0.0002124771854141727
140,0.0001624718715902418,0.00018278052448295057
141,0.0002652564726304263,0.00014442115207202733
142,0.00018563972844276577,0.0001462879154132679
143,0.0001521801605122164,0.00012594216968864202
144,0.00016879464965313673,0.0002532653452362865
145,0.0002338587073609233,0.00022804734180681407
146,0.00019407963554840535,0.0002821324742399156
147,0.00017762741481419653,0.00013790110824629664
148,0.00016136041085701436,0.00013435336586553603
149,0.00016771034279372543,0.0002643565821927041
150,0.0002316613245056942,0.00013400480384007096
151,0.0001414940197719261,0.00016053940635174513
152,0.0003159320040140301,0.0006219762726686895
153,0.0004588566371239722,0.00026393934967927635
154,0.0002862562832888216,0.00018099909357260913
155,0.00017124248552136123,0.00018574012210592628
156,0.00016155996127054095,0.00014446106797549874
157,0.00013857583689969033,0.00012707854330074042
158,0.00013339691213332117,0.00020646661869250238
159,0.00014715032011736184,0.00013983550888951868
160,0.00014525475853588432,0.00026273439289070666
161,0.00019886650261469185,0.00021535113046411425
162,0.00016356432752218097,0.00011807993723778054
163,0.00014363705122377723,0.00012310268357396126
164,0.00016440293984487653,0.00012697259080596268
165,0.00015310168964788318,0.00020142759603913873
166,0.00017644648323766887,0.00014768999244552106
167,0.00020843038510065526,0.000519756053108722
168,0.0002979892888106406,0.00027068963390775025
169,0.0002437262883177027,0.0001711476652417332
170,0.000182387389941141,0.0001405830989824608
171,0.0001367283839499578,0.00012106595386285335
172,0.00014001246017869562,0.00011339721095282584
173,0.00015838594117667526,0.00016929542471189052
174,0.00014390249270945787,0.00037159849307499826
175,0.00022655916109215468,0.00015334349882323295
176,0.00022391889069695026,0.0002273550780955702
177,0.00017004030814860016,0.00014345360978040844
178,0.00015361198165919632,0.00015006291505414993
179,0.0001359502348350361,0.0001368475059280172
180,0.00013834910350851715,0.00015787263691890985
181,0.00022380452719517052,0.0002470758045092225
182,0.00022733148944098502,0.0001810876710806042
183,0.00018688869022298604,0.00013756098633166403
184,0.0001626782031962648,0.00022546117543242872
185,0.00014247407671064138,0.00013747322373092175
186,0.0001480618811910972,0.00011635922419372946
187,0.00026553761563263834,0.000217752720345743
188,0.00019341812003403902,0.00025110167916864157
189,0.00017209559155162424,0.00017077676602639258
190,0.00017566871247254312,0.00012952926044818014
191,0.00017431113519705832,0.0001230060588568449
192,0.00016097990737762302,0.00028790388023480773
193,0.00015837799583096057,0.00015144904318731278
194,0.0001362268376396969,0.0001217274839291349
195,0.00019428733503445983,0.00015562973567284644
196,0.0002538747794460505,0.0004034205339848995
197,0.00019208401499781758,0.0001363500632578507
198,0.00014540873235091567,0.00011900831304956228
199,0.00013365503400564194,0.00011533718497958034
200,0.00017664037295617163,0.00031795050017535686
201,0.00017699024465400726,0.000270029588136822
202,0.0001557327195769176,0.0001710499927867204
203,0.00014010031009092927,0.0001272866502404213
204,0.00023905075795482844,0.0007413637940771878
205,0.0003856911207549274,0.00015802713460288942
206,0.00017476032371632755,0.00011203253961866722
207,0.00012587703531607985,0.00010158883378608152
208,0.00011605742474785075,0.00010500202188268304
209,0.00012489502842072397,0.00017819131608121097
210,0.0001524038234492764,0.0002588969364296645
211,0.0001797806326067075,0.0001205385269713588
212,0.00014401404769159853,0.00011084607831435278
213,0.00013453913561534137,0.00020778410544153303
214,0.00013600829697679728,0.00012648884148802608
215,0.00014238888979889452,0.00016625408898107708
216,0.0001687614421825856,0.00014481943799182773
217,0.0001433737197658047,0.00026933144545182586
218,0.00014294141146820039,0.0002475761575624347
219,0.00020992646750528365,0.0002513022336643189
220,0.00018225163512397557,0.00011707816156558692
221,0.00012352569319773465,0.0001979959342861548
222,0.0001457316684536636,0.00011349027045071125
223,0.00020882696844637394,0.00020303808560129255
224,0.0002686557127162814,0.00030700559727847576
225,0.00016388010408263654,0.00017407585983164608
226,0.00013008792302571237,0.00022101271315477788
227,0.0001467257970944047,0.0003107396187260747
228,0.00023296817380469292,0.0003789286420214921
229,0.0002069961337838322,0.00023243945906870067
230,0.00017136674432549626,0.00024116826534736902
231,0.00020842089725192636,0.00019234171486459672
232,0.0002497394452802837,0.0007047497783787549
233,0.0003956511791329831,0.000435328867752105
234,0.0003314097411930561,0.00016619134112261236
235,0.00018307729624211788,0.00012734420306514949
236,0.00014404728426598012,0.00011366256512701511
237,0.0001526253327028826,0.00010604121052892879
238,0.00015059864381328225,0.0001036754110828042
239,0.00014541733253281564,0.00010410751565359533
240,0.0001399306347593665,0.00010391611431259662
241,0.00013267749454826117,0.00010364043555455282
242,0.00011895552597707137,0.00010058080079033971
243,0.00011925814033020288,0.00011440661182859913
244,0.00013235064398031682,0.00011362134682713076
245,0.00012854253873229027,0.0001461328356526792
246,0.00015211343998089433,0.00024243177904281765
247,0.00020427783601917326,0.00029773786081932485
248,0.00019052554853260517,0.0001708270428935066
249,0.00017712288536131382,0.00013717403635382652
250,0.0001425153313903138,0.00012925596092827618
251,0.00013091982691548765,0.00012397336831782013
252,0.00013606563152279705,0.00018372212070971727
253,0.00014972695498727262,0.00010853543790290132
254,0.0001230074994964525,0.00013331948139239103
255,0.00014073900820221752,0.00021032418590039015
256,0.0001776286371750757,0.0003899700241163373
257,0.0002489491307642311,0.00019538051856216043
258,0.00018125461065210402,0.00012694191536866128
259,0.00011968788749072701,0.0001404120121151209
260,0.0001339694717898965,0.00010062367800856009
261,0.00012580676411744207,0.00018751071183942258
262,0.0001613813074072823,0.00021063316671643406
263,0.0001578082301421091,0.00024498748825863004
264,0.00017037427460309118,0.0003169685951434076
265,0.00020955070795025676,0.00022991483274381608
266,0.00017388700507581234,0.0001508497807662934
267,0.00012708942813333124,0.00011738877947209403
268,0.00012459445861168206,0.00017826183466240764
269,0.00016205813153646886,0.0002876513171941042
270,0.00016442436026409268,0.00019126557162962854
271,0.0001406488590873778,0.00022082985378801823
272,0.0001756822894094512,0.00029336786246858537
273,0.0001630232436582446,0.00015027688641566783
274,0.000134478003019467,0.00017121854762081057
275,0.00015588710084557533,0.0002587570052128285
276,0.00015873218944761902,0.00015934575640130788
277,0.0001303177123190835,0.00017635127005632967
278,0.00013726965698879212,0.0002535264356993139
279,0.00015980136231519282,0.0002356024197069928
280,0.00014843247481621802,0.0001504735992057249
281,0.0001180196923087351,0.0001226744643645361
282,0.0001132366232923232,0.00011814483150374144
283,0.00010260527778882533,0.00012515975686255842
284,0.00015543701010756195,0.00011291936243651435
285,0.00023951311595737934,0.000358064251486212
286,0.00016252408386208117,0.00011275536962784827
287,0.0001171591502497904,0.00011043717677239329
288,0.00015182675269898027,0.00016593074542470276
289,0.00012572365812957287,8.246999641414732e-05
290,9.803520515561104e-05,0.0001115232880692929
291,0.00010909803677350283,0.0001519482466392219
292,0.00011600511061260477,0.0002743825607467443
293,0.00024735499755479395,0.00044583241106010973
294,0.0001687637559371069,0.00010852109699044377
295,0.00010880972695304081,9.648260311223567e-05
296,0.0001264817256014794,0.0002328895207028836
297,0.0001459671329939738,0.000120860269817058
298,0.00011081997217843309,7.125277625164017e-05
299,0.00010192525951424614,7.007017120486125e-05
300,0.000152651802636683,0.0002363526145927608
301,0.00017583102453500032,8.990732749225572e-05
302,0.00018770054157357663,0.00013398041483014822
303,0.0001163109700428322,8.125061867758632e-05
304,9.126865188591182e-05,7.472841389244422e-05
305,7.46954174246639e-05,7.069324783515185e-05
306,0.0001349353406112641,0.0004326525377109647
307,0.000235209779930301,0.00013634208880830556
308,0.00011439512309152633,8.855064515955746e-05
309,6.763592682546005e-05,6.329457391984761e-05
310,6.455032416852191e-05,6.54479008517228e-05
311,0.0001139840460382402,8.971173519967124e-05
312,0.00012478769349399954,0.00010081136133521795
313,0.00010934034798992798,8.877292566467077e-05
314,9.827400936046615e-05,7.416769221890718e-05
315,7.737892883596942e-05,9.39644523896277e-05
316,8.78407881828025e-05,6.961556209716946e-05
317,0.0001116701532737352,0.000100463475973811
318,0.0001578091614646837,0.0007002489874139428
319,0.0003594755835365504,0.00040135023300535977
320,0.00023484369739890099,9.512394899502397e-05
321,8.158840500982478e-05,8.246362267527729e-05
322,8.045161666814238e-05,7.308379281312227e-05
323,9.648110426496714e-05,7.251824717968702e-05
324,0.00011702394112944603,7.138281944207847e-05
325,0.00010517317423364148,0.00010862831550184637
326,0.00012081945169484243,0.00020214452524669468
327,0.00011323973740218207,6.80159791954793e-05
328,8.043731941143051e-05,0.00011325163359288126
329,8.277012238977477e-05,7.773215475026518e-05
330,8.78017526702024e-05,9.774616046342999e-05
331,0.000120414792036172,0.00020280758326407522
332,0.00021028844639658928,0.00023007420531939715
333,0.00020634087559301406,8.941016858443618e-05
334,9.110741666518152e-05,6.896853301441297e-05
335,6.684447726001963e-05,6.211611616890877e-05
336,5.919595787418075e-05,5.3926531109027565e-05
337,6.940119055798277e-05,0.0001718302082736045
338,0.00010657159145921469,6.952542753424495e-05
339,6.497382128145546e-05,8.52348530315794e-05
340,6.057840073481202e-05,6.081129686208442e-05
341,6.144042708911002e-05,4.762537355418317e-05
342,0.00013701086572837085,8.079542749328539e-05
343,6.866228795843199e-05,6.377379031619057e-05
344,0.00010045505041489378,8.384424290852621e-05
345,9.777701779967174e-05,6.717663927702233e-05
346,7.402732444461435e-05,6.747464067302644e-05
347,0.00011413078755140305,0.00016042157949414104
348,0.00011577983241295442,6.096034849178977e-05
349,7.792677934048697e-05,6.52393136988394e-05
350,7.960231596371159e-05,5.8843546867137775e-05
351,8.102672290988266e-05,0.00010120918159373105
352,9.363694698549807e-05,0.00016213177877943963
353,0.0001475598110118881,9.804530418477952e-05
354,8.248879748862237e-05,9.80419063125737e-05
355,9.091340325539932e-05,6.537650915561244e-05
356,8.295950101455674e-05,9.500762826064602e-05
357,8.018285006983206e-05,7.088622805895284e-05
358,8.020779205253348e-05,6.300148379523307e-05
359,6.980619946261868e-05,0.00013889398542232811
360,0.00010495958122191951,0.0001604795834282413
361,0.00011440255912020802,0.00010084923997055739
362,8.555220847483724e-05,0.0001080584479495883
363,0.00013351654342841357,0.00010312970698578283
364,9.947295620804653e-05,8.132259972626343e-05
365,8.201631862903014e-05,9.554264397593215e-05
366,9.159815817838535e-05,6.525612843688577e-05
367,7.84513758844696e-05,0.00010306934564141557
368,0.00010075448517454788,6.292970647336915e-05
369,7.90954363765195e-05,7.42696865927428e-05
370,8.227844955399632e-05,8.377309131901711e-05
371,8.177587005775422e-05,5.545245221583173e-05
372,7.341902528423816e-05,0.00027050814242102206
373,0.0002292783319717273,0.00027179773314855993
374,0.0001724807225400582,0.00010403402120573446
375,8.783398516243324e-05,0.0001129330848925747
376,8.058962703216821e-05,0.00012918065476696938
377,0.00010342856694478542,0.00013303499144967645
378,0.0001299744617426768,0.0002523449365980923
379,0.0002002397523028776,0.00013115159526932985
380,0.00021588879462797195,0.0001736456179060042
381,0.00013097755436319858,7.246485620271415e-05
382,5.701038389815949e-05,4.498245471040718e-05
383,4.5256059820530936e-05,4.045565947308205e-05
384,5.018156298319809e-05,6.888566713314503e-05
385,6.739683885825798e-05,7.776031998218969e-05
386,0.00010706084140110761,0.00010329804354114458
387,0.00010674613440642133,9.261730883736163e-05
388,8.562422590330243e-05,0.00012489937944337726
389,9.657631017034873e-05,8.020474342629313e-05
390,7.851712143747136e-05,9.202790533890948e-05
391,8.274898573290557e-05,0.00010314674727851525
392,8.844531112117693e-05,0.00011404146061977372
393,9.583133214619011e-05,0.00014369827113114297
394,0.00013230500917416066,9.81297780526802e-05
395,8.151855581672862e-05,7.387176447082311e-05
396,6.08617156103719e-05,4.5929595216875896e-05
397,6.191328429849818e-05,5.83323635510169e-05
398,7.818813901394606e-05,0.00023732891713734716
399,0.00013860833132639527,6.970386311877519e-05
400,0.00013006158405914903,0.0002236035215901211
401,0.00015239963249769062,0.00011992076906608418
402,8.188156061805785e-05,8.015862840693444e-05
403,8.314858860103413e-05,4.961096419719979e-05
404,6.114853749750182e-05,4.836955122300424e-05
405,5.6280765420524403e-05,9.974530257750303e-05
406,7.401138282148167e-05,7.654536602785811e-05
407,8.681738836457953e-05,0.00013120178482495248
408,0.00011104050645371899,0.00011318080214550719
409,0.000138197690830566,0.000366661959560588
410,0.00020321861666161567,0.00014482282858807594
411,0.00014273081615101546,8.699599129613489e-05
412,5.475220314110629e-05,5.186019552638754e-05
413,4.9101068725576624e-05,4.4849930418422446e-05
414,4.172395711066201e-05,4.133378024562262e-05
415,7.798465230735019e-05,0.0003017591661773622
416,0.00016258431423921138,8.89067814568989e-05
417,0.0001058337657013908,8.076913218246773e-05
418,7.462188659701496e-05,4.9576923629501835e-05
419,7.47243975638412e-05,7.348672806983814e-05
420,5.672613770002499e-05,4.207321035210043e-05
421,5.2907686040271074e-05,7.375039422186092e-05
422,6.4859188569244e-05,6.618169572902843e-05
423,5.6770917581161484e-05,6.57371710985899e-05
424,7.476945756934583e-05,8.955353405326605e-05
425,6.67436615913175e-05,0.00010169012966798618
426,0.00010200903489021584,0.00016122529632411897
427,0.00011993051884928718,0.00011160488793393597
428,9.72749330685474e-05,5.887400038773194e-05
429,5.848488217452541e-05,5.119634806760587e-05
430,7.64251162763685e-05,8.742268255446106e-05
431,0.00012016848631901667,0.0002201656752731651
432,0.00014338508481159806,0.00011123871809104457
433,0.00010133341856999323,8.449772576568648e-05
434,6.527249206556007e-05,6.71887828502804e-05
435,5.761583088315092e-05,6.298428343143314e-05
436,5.0514336180640385e-05,5.584855898632668e-05
437,5.932364729233086e-05,7.02663091942668e-05
438,7.820961036486551e-05,0.00016927113756537437
439,0.00010587079304968938,4.8155350668821484e-05
440,4.58689610240981e-05,5.593767127720639e-05
441,5.846208659932017e-05,8.217021240852773e-05
442,8.910107862902805e-05,0.00024408764147665352
443,0.00015011662617325783,5.979914203635417e-05
444,6.0206890339031816e-05,5.81194217375014e-05
445,6.550224497914314e-05,4.928316411678679e-05
446,8.518822869518772e-05,0.00010689230839489028
447,0.00013049671542830765,0.00033857006928883493
448,0.00023060401144903153,0.00012543480261228979
449,0.00013583125837612897,0.00013233697973191738
450,7.113664469216019e-05,6.49229550617747e-05
451,5.407235585153103e-05,4.540025838650763e-05
452,4.410113251651637e-05,5.899232201045379e-05
453,6.183810910442844e-05,0.00015120745229069144
454,0.00016158072685357183,0.00018782207916956395
455,0.0001342612085863948,0.00013987207785248756
456,0.0001312810491072014,8.853350300341845e-05
457,0.00017191359074786305,7.37588998163119e-05
458,6.939645390957594e-05,4.5323235099203885e-05
459,5.040928954258561e-05,4.1355779103469104e-05
460,4.622368942364119e-05,3.932179606636055e-05
461,3.913454929715954e-05,3.6547739000525326e-05
462,4.4917105697095394e-05,0.00015975376300048083
463,9.828835027292371e-05,7.837395241949707e-05
464,8.418807556154206e-05,0.00018225972598884255
465,0.0001380154280923307,0.00014519106480292976
466,0.00014456018107011914,0.00010225280129816383
467,7.316682604141533e-05,4.5713000872638077e-05
468,6.292348552960902e-05,4.157992225373164e-05
469,4.888056355412118e-05,3.4098815376637504e-05
470,3.873115929309279e-05,3.5073091567028314e-05
471,7.819717575330287e-05,0.0003482241299934685
472,0.00020644588221330196,0.00015171956329140812
473,0.00013123209646437317,0.00014522313722409308
474,7.232734060380608e-05,4.898947736364789e-05
475,4.725733015220612e-05,3.793431096710265e-05
476,3.601179560064338e-05,3.266784915467724e-05
477,3.7309724575607106e-05,7.550847658421844e-05
478,5.8271758462069556e-05,3.7722049455624074e-05
479,5.046966907684691e-05,7.594783528475091e-05
480,9.403764124726877e-05,7.541207742178813e-05
481,8.764054655330256e-05,7.55010187276639e-05
482,5.8100074966205284e-05,0.00013049118570052087
483,9.089838567888364e-05,0.00010961185034830123
484,8.556828106520697e-05,4.887660179520026e-05
485,0.00012709056318271905,0.00021407347230706364
486,0.00025879708118736744,9.429128840565681e-05
487,0.00011666318459901959,9.353675704915076e-05
488,4.740571966976859e-05,3.6494489904725924e-05
489,4.272156729712151e-05,4.627836824511178e-05
490,4.965150947100483e-05,3.750530959223397e-05
491,3.891603046213277e-05,3.417690095375292e-05
492,3.5865199606632814e-05,3.898927752743475e-05
493,4.173307024757378e-05,4.359819649835117e-05
494,0.0001618058158783242,0.00040039446321316063
495,0.000429556384915486,0.00011180297587998211
496,0.00011868085857713595,4.579866072162986e-05
497,5.16760628670454e-05,3.633736923802644e-05
498,3.740733882295899e-05,3.276870120316744e-05
499,3.581541750463657e-05,3.0461858841590583e-05
500,4.318921855883673e-05,4.159773015999235e-05
501,4.6399622078752145e-05,4.55073022749275e-05
502,4.168509622104466e-05,4.319227082305588e-05
503,3.925416604033671e-05,4.111306043341756e-05
504,5.211185271036811e-05,0.00011623159662121907
505,7.423556235153228e-05,7.151147292461246e-05
506,6.075723285903223e-05,7.130564335966483e-05
507,7.934565655887127e-05,8.175480616046116e-05
508,5.394851541495882e-05,4.6031320380279794e-05
509,6.271619349718094e-05,6.424490857170895e-05
510,7.241044659167528e-05,6.301666144281626e-05
511,4.974873081664555e-05,8.577589323977008e-05
512,6.410806236090139e-05,4.8759397031972185e-05
513,0.0001231548812938854,5.5157102906377986e-05
514,5.656921348418109e-05,6.402566214092076e-05
515,6.971836410230026e-05,0.000124522193800658
516,8.436486677965149e-05,4.921912113786675e-05
517,4.5136435801396146e-05,3.5980719985673204e-05
518,6.46450134809129e-05,0.0003827789914794266
519,0.0002370144211454317,5.268066161079332e-05
520,0.00010713443771237507,0.00017769873375073075
521,0.00011017194628948346,9.649649291532114e-05
522,7.350181112997234e-05,0.00011511737830005586
523,0.00012341343972366303,9.376129310112447e-05
524,0.0001795737916836515,0.0001510986330686137
525,9.114770364249125e-05,4.653645009966567e-05
526,4.45718142145779e-05,3.81080353690777e-05
527,3.41866361850407e-05,2.938350007752888e-05
528,4.099065699847415e-05,5.3935524192638695e-05
529,5.1633665862027556e-05,4.962065941072069e-05
530,4.687811087933369e-05,3.5647866752697155e-05
531,3.99404889321886e-05,3.1311868951888755e-05
532,3.813701187027618e-05,7.60031325626187e-05
533,0.0001091418816940859,6.267463322728872e-05
534,8.059938409132883e-05,6.713692710036412e-05
535,9.977122681448236e-05,0.00019179971423000097
536,0.00013595637574326247,0.0001364180352538824
537,0.00013577690697275102,0.00016424675413873047
538,0.0001320144219789654,0.00011049001477658749
539,5.540392521652393e-05,3.71239148080349e-05
540,4.295535836718045e-05,4.075262768310495e-05
541,3.583094439818524e-05,3.1427927751792595e-05
542,3.467062197159976e-05,4.391448601381853e-05
543,4.19905518356245e-05,8.260554750449955e-05
544,6.272034806897864e-05,4.27391569246538e-05
545,5.195598350837827e-05,8.40360444271937e-05
546,6.614744052058086e-05,8.791324944468215e-05
547,5.703763599740341e-05,9.091554238693789e-05
548,6.55174590065144e-05,0.00012261184747330844
549,7.209723844425753e-05,4.1767674701986834e-05
550,5.629204315482639e-05,8.070516923908144e-05
551,7.222871499834582e-05,0.00010795114212669432
552,9.129102545557544e-05,0.00017340603517368436
553,8.424256520811468e-05,7.648121390957385e-05
554,5.281271296553314e-05,4.861350680585019e-05
555,6.376552482834086e-05,9.745502757141367e-05
556,5.479315223055892e-05,5.911213520448655e-05
557,4.4807875383412465e-05,8.507075108354911e-05
558,6.959684105822816e-05,9.852536459220573e-05
559,0.00010306355397915468,6.130566907813773e-05
560,5.3458843467524275e-05,5.736118691856973e-05
561,3.9994934923015535e-05,4.2131425288971514e-05
562,5.9226960729574785e-05,0.00039067919715307653
563,0.00019815894484054297,7.489667768822983e-05
564,0.00010027375537902117,6.849164492450655e-05
565,8.982515282696113e-05,8.570446516387165e-05
566,9.282066457672045e-05,0.00012052181409671903
567,0.0001232741924468428,0.00012153326679253951
568,0.0001813952112570405,0.00019624820561148226
569,0.00011972044740105048,5.993841841700487e-05
570,5.640861490974203e-05,4.7270084905903786e-05
571,3.94880844396539e-05,2.8565587854245678e-05
572,3.346042285556905e-05,2.7361358661437407e-05
573,4.2377589124953374e-05,5.431994213722646e-05
574,4.894849917036481e-05,4.5343287638388574e-05
575,4.9527701776241884e-05,7.273397932294756e-05
576,7.784133777022362e-05,6.701127131236717e-05
577,9.035599941853434e-05,8.300968329422176e-05
578,9.865829633781686e-05,0.00010017119348049164
579,9.891925583360717e-05,0.00010494297021068633
580,8.357391197932884e-05,7.450429984601215e-05
581,6.0288974054856226e-05,5.000448800274171e-05
582,5.4490625188918784e-05,3.7816640542587265e-05
583,5.428763688541949e-05,3.542351259966381e-05
584,4.332671596785076e-05,2.824898729159031e-05
585,3.685327465063892e-05,3.068527803407051e-05
586,3.194263990735635e-05,3.541302794474177e-05
587,3.3812972105806693e-05,4.527669807430357e-05
588,0.00010564905824139714,0.0002315187593922019
589,0.0002197650319430977,0.0003498205333016813
590,0.0002908848109655082,0.0002691927656996995
591,0.00013768933422397822,6.786913581890985e-05
592,5.428258009487763e-05,3.798372927121818e-05
593,3.912420288543217e-05,2.925036460510455e-05
594,3.144649599562399e-05,3.312854823889211e-05
595,3.424699752940796e-05,4.0254846680909395e-05
596,3.754463614313863e-05,2.9868453566450626e-05
597,3.799279875238426e-05,2.9348895623115823e-05
598,3.478333746897988e-05,3.581491910154e-05
599,3.3358006476191804e-05,3.565054066712037e-05
600,3.304316123831086e-05,4.2347815906396136e-05
601,3.77313990611583e-05,9.71179106272757e-05
602,7.982387614902109e-05,4.379711754154414e-05
603,4.311975499149412e-05,2.755641980911605e-05
604,5.871782195754349e-05,0.00016572070308029652
605,0.00015593480202369392,0.00016059268091339618
606,0.00014387209375854582,0.0001215007941937074
607,0.00011712971900124103,0.00011463417467894033
608,6.796418892918155e-05,5.789564602309838e-05
609,4.4963311665924266e-05,4.735327456728555e-05
610,5.483632776304148e-05,7.273460505530238e-05
