epoch,train_MSE,val_MSE
306,1.0663733519322705e-05,5.9226740631856956e-06
307,8.974456250143703e-06,6.61689546177513e-06
308,2.051997034868691e-05,1.6523219528608024e-05
309,3.075710992561653e-05,4.076175537193194e-05
310,1.6857935406733304e-05,2.9730566893704236e-05
311,1.8892140360549092e-05,2.7289825084153563e-05
312,1.9864741261699237e-05,2.5786930564208888e-05
313,1.7562733773957007e-05,2.2011783585185185e-05
314,1.8745349734672345e-05,1.8805887521011755e-05
315,1.846178747655358e-05,1.6617032088106498e-05
316,1.857611641753465e-05,1.3663307072420139e-05
317,1.8205033484264277e-05,1.0126980669156183e-05
318,1.7218446373590268e-05,5.913222594244871e-06
319,1.233262173627736e-05,1.0076418220705818e-05
320,5.0726474000839517e-05,8.450121822534129e-05
321,2.337320984224789e-05,1.9560415239538997e-05
322,1.1944798643526156e-05,5.568228971242206e-06
323,9.922518074745312e-06,7.475135134882294e-06
324,7.592331712658051e-06,1.5212464859359898e-05
325,1.8035649191006087e-05,1.8104554328601807e-05
326,2.1148394807823934e-05,2.843257607310079e-05
327,1.8949853256344795e-05,2.9300259484443814e-05
328,1.6529233107576147e-05,2.6200816137134098e-05
329,1.7548594769323245e-05,2.6407709810882807e-05
330,1.819918725232128e-05,2.760792449407745e-05
331,1.776774115569424e-05,2.7819338356493972e-05
332,1.764833359629847e-05,2.6823487132787704e-05
333,1.723327841318678e-05,2.6044004698633216e-05
334,1.755202356434893e-05,2.5925313821062446e-05
335,1.732585224090144e-05,2.524043884477578e-05
336,1.7043817933881655e-05,2.4206998205045238e-05
337,1.7059839592548087e-05,2.3386864995700307e-05
338,1.7166838006232865e-05,2.2448153686127625e-05
339,1.7000413208734244e-05,2.140171272912994e-05
340,1.704328678897582e-05,1.9856568542309105e-05
341,1.670733036007732e-05,1.7766995370038785e-05
342,1.66225217981264e-05,1.4794941307627596e-05
343,1.6081396097433753e-05,1.0391931937192567e-05
344,1.497517223469913e-05,5.009003416489577e-06
345,9.5718314696569e-06,9.042170859174803e-06
346,6.17262558080256e-05,0.00020409203716553748
347,5.4180538427317515e-05,1.1087193342973478e-05
348,9.120771210291423e-06,4.6419936552410945e-06
349,5.406068794400198e-06,4.4737612370227e-06
350,4.795749191544019e-06,4.8182237151195295e-06
351,5.158878593647387e-06,4.350287326815305e-06
352,5.857846645085374e-06,4.194100711174542e-06
353,6.101750386733329e-06,1.18365805974463e-05
354,1.1934046597161796e-05,1.7925689462572336e-05
355,2.254497303511016e-05,3.0050221539568156e-05
356,1.3449522157316096e-05,2.0998340914957225e-05
357,1.3829883755533956e-05,2.3421227524522692e-05
358,1.873726250778418e-05,2.829870572895743e-05
359,1.42410162879969e-05,2.4115752239595167e-05
360,1.4941792869649362e-05,2.453366687404923e-05
361,1.6312047591782175e-05,2.583111563581042e-05
362,1.5331246686400846e-05,2.4817851226544008e-05
363,1.5461695511476137e-05,2.4849281544447877e-05
364,1.5530204109381884e-05,2.4825207219691947e-05
365,1.5305244232877158e-05,2.4353599656024016e-05
366,1.535458977741655e-05,2.4237366233137436e-05
367,1.530813278804999e-05,2.4057495465967804e-05
368,1.5244113455992192e-05,2.378945100645069e-05
369,1.5250461729010567e-05,2.363187559240032e-05
370,1.5299881852115504e-05,2.3343240172835067e-05
371,1.5026141227281187e-05,2.2778138372814283e-05
372,1.509562207502313e-05,2.2677962988382205e-05
373,1.5138673006731551e-05,2.2463424102170393e-05
374,1.4950678632885683e-05,2.210389902757015e-05
375,1.4960414773668163e-05,2.189149017794989e-05
376,1.4813422239967622e-05,2.1495296095963567e-05
377,1.4942103916837368e-05,2.1532136088353582e-05
378,1.4737246601725928e-05,2.1223419025773183e-05
379,1.472047733841464e-05,2.094288356602192e-05
380,1.452129890822107e-05,2.064864384010434e-05
381,1.4708019079989754e-05,2.0477431462495588e-05
382,1.444753070245497e-05,1.9848816009471193e-05
383,1.4397891391126905e-05,1.919203350553289e-05
384,1.4266135622165166e-05,1.8510281734052114e-05
385,1.4397952327271923e-05,1.7588263290235773e-05
386,1.4047259355720598e-05,1.6234638678724878e-05
387,1.4137280231807381e-05,1.492432420491241e-05
388,1.4083557289268356e-05,1.352178423985606e-05
389,1.4058570741326548e-05,1.2235227586643305e-05
390,1.3936340110376477e-05,1.0608369848341681e-05
391,1.3811501048621722e-05,8.853438885125797e-06
392,1.3430486433207989e-05,6.384702373907203e-06
393,1.2647013136302121e-05,3.7849208638363052e-06
394,8.743038051761687e-06,1.2375482583593111e-05
395,3.7282956327544525e-05,0.0002321862557437271
396,4.1845618397928774e-05,1.4510551409330219e-05
397,5.999941549816867e-06,4.102763341506943e-06
398,3.7511836126213893e-06,3.728514002432348e-06
399,4.045652531203814e-06,3.35482468472037e-06
400,5.1533447731344495e-06,5.123466962686507e-06
