epoch,train_MSE,val_MSE,val_MAE_recon,val_MAE_pred,val_MAE_lin
1,0.012587896548211575,0.0034218595828861,11.035457611083984,22.75373077392578,22.5601863861084
2,0.0029633475933223963,0.0027972967363893986,9.281959533691406,21.289636611938477,21.524944305419922
3,0.0024974625557661057,0.0024934669490903616,8.775961875915527,21.54617691040039,21.641315460205078
4,0.0018261793302372098,0.0011364566162228584,5.797727584838867,23.07876968383789,22.73714256286621
5,0.0009411232895217836,0.000702901859767735,4.014064788818359,23.891845703125,23.38329315185547
6,0.00046570945414714515,0.0003339141549076885,2.253964424133301,23.145721435546875,24.243038177490234
7,0.0002188947837566957,0.0001653259969316423,1.5926203727722168,23.568214416503906,24.413291931152344
8,7.629216270288453e-05,4.5224925997899845e-05,0.922930896282196,24.001718521118164,24.804441452026367
9,3.0572096875403076e-05,2.2527565306518227e-05,0.5062772035598755,24.41543197631836,25.04850959777832
10,1.6484513253089972e-05,1.3800530723528937e-05,0.40563100576400757,24.53891372680664,25.330280303955078
11,1.108644573832862e-05,9.97911502054194e-06,0.3893517255783081,24.71617317199707,25.52283477783203
12,8.104630069283303e-06,6.947693691472523e-06,0.30662891268730164,24.824378967285156,25.683740615844727
13,6.440495781134814e-06,5.377231445891084e-06,0.2854154407978058,24.911588668823242,25.800657272338867
14,5.7060747167270165e-06,5.481082098413026e-06,0.35076549649238586,24.916669845581055,25.864809036254883
15,4.404735136631643e-06,3.575667506083846e-06,0.256991982460022,24.93442153930664,25.894128799438477
16,3.2244131489278516e-06,3.0791352401138283e-06,0.23467540740966797,25.021249771118164,25.93183708190918
17,2.74939111477579e-06,2.1035266399849206e-06,0.1726716160774231,25.07676887512207,25.951078414916992
18,3.763238737519714e-06,4.2746660255943425e-06,0.3314678370952606,25.138147354125977,25.967060089111328
19,3.4301376672374317e-06,5.19369677931536e-06,0.373970091342926,25.20210838317871,25.92452621459961
20,2.849764314305503e-06,1.9182041341991862e-06,0.19770079851150513,25.215662002563477,25.929765701293945
21,2.2080503185861744e-06,3.0182327463990077e-06,0.3177121877670288,25.21394157409668,25.942630767822266
22,2.240812136733439e-06,1.934422243721201e-06,0.22822104394435883,25.248764038085938,25.93325424194336
23,3.5544567253964487e-06,1.50930168274499e-06,0.181606262922287,25.292993545532227,25.9188289642334
24,3.710960982061806e-06,4.918788363283966e-06,0.3935813009738922,25.32050323486328,25.87811279296875
25,2.823085196723696e-06,4.597363840730395e-06,0.4092588722705841,25.304773330688477,25.84339714050293
26,1.962686837941874e-06,1.7301742900599493e-06,0.215451180934906,25.31420135498047,25.848249435424805
27,1.0817204838531325e-06,1.0732580904004863e-06,0.142059788107872,25.34065055847168,25.856029510498047
28,1.2491644838519278e-06,2.058678774119471e-06,0.24323777854442596,25.35348129272461,25.872007369995117
29,2.9814639219694072e-06,2.244438064735732e-06,0.2531857192516327,25.345211029052734,25.828495025634766
30,1.8406028630124638e-06,1.2008534895358025e-06,0.17300131916999817,25.3424015045166,25.80677604675293
31,1.6406913800892653e-06,1.8571727196103893e-06,0.24719645082950592,25.36029815673828,25.80121421813965
32,2.5308647764177294e-06,2.8516892598418053e-06,0.3229779899120331,25.391490936279297,25.784725189208984
33,2.6558723220659886e-06,1.0194204378422e-06,0.14339375495910645,25.39162826538086,25.761354446411133
34,1.7435681911592837e-06,1.1322213140374515e-06,0.17322199046611786,25.408681869506836,25.753948211669922
35,1.377826151838235e-06,1.1323030548737734e-06,0.16970697045326233,25.40972137451172,25.762008666992188
