epoch,train_MSE,val_MSE,val_MAE_recon,val_MAE_pred,val_MAE_lin
1,0.007007376290857792,0.0020166304893791676,7.665223598480225,7.389697074890137,1.2385308742523193
2,0.0019187479047104716,0.001865666126832366,7.389150142669678,7.402090549468994,2.0597500801086426
3,0.0012313203187659383,0.000747217214666307,4.58160400390625,6.435732364654541,3.2155861854553223
4,0.0004714034730568528,0.00041597583913244307,3.3304524421691895,6.586266994476318,3.366180658340454
5,0.0001876723108580336,7.077671034494415e-05,1.3400468826293945,6.379574775695801,3.6831140518188477
6,2.9225942853372544e-05,1.2714002878055908e-05,0.5401021838188171,6.510959625244141,3.8398489952087402
7,1.0756586561910808e-05,6.87497595208697e-06,0.44786781072616577,6.614620208740234,3.8673086166381836
8,8.113115654850844e-06,4.893859568255721e-06,0.3951345980167389,6.565428256988525,3.8517005443573
9,4.365891527413623e-06,3.404973540455103e-06,0.3313617408275604,6.510266304016113,3.8381998538970947
10,0.002934572519734502,0.00143713119905442,3.670423746109009,4.324484348297119,0.8274808526039124
11,0.0007952318992465734,0.0002207689976785332,1.417225956916809,1.4300206899642944,0.2966134548187256
12,0.00013260498235467821,5.903164856135845e-05,0.8098576068878174,0.877845287322998,0.12309014797210693
13,3.939284215448424e-05,2.179116381739732e-05,0.5211408138275146,0.5482628345489502,0.07000049203634262
14,2.224515992566012e-05,1.3427475096250419e-05,0.42267894744873047,0.4457542300224304,0.05534513667225838
15,1.6671940102241933e-05,5.678048182744533e-05,1.0866761207580566,1.0427336692810059,0.08812644332647324
16,2.9866128897992894e-05,8.549945960112382e-06,0.30370238423347473,0.36119168996810913,0.04641353338956833
17,8.765491656959057e-06,1.3880138794775121e-05,0.4903954565525055,0.5031558871269226,0.048572439700365067
18,1.0970289622491691e-05,1.4733994248672388e-05,0.5113732218742371,0.5104076862335205,0.049054283648729324
19,1.1520574844325893e-05,3.482595639070496e-05,0.8226369619369507,0.8141122460365295,0.06988130509853363
20,1.2398257240420207e-05,2.589170981082134e-05,0.7051112651824951,0.6950337290763855,0.060224857181310654
