epoch,train_MSE,val_MSE
173,2.159861878681113e-06,1.1892234397237189e-05
174,2.1503578864212614e-06,2.9361856377363438e-06
175,2.1283485693857074e-06,1.4937248806745629e-06
176,2.1324203771655448e-06,6.227843186934479e-06
177,2.0804457108170027e-06,8.954684176387673e-07
178,2.098398908856325e-06,9.714443649500026e-07
179,2.0716565813927446e-06,1.2811494798370404e-06
180,2.042538881141809e-06,3.6674061902886024e-06
181,2.08559981729195e-06,8.678448466525879e-07
182,2.0484135347942356e-06,2.8777144507330377e-06
183,2.031553322012769e-06,8.72245095706603e-07
184,1.99535975298204e-06,9.00719896890223e-06
185,2.0092313661734806e-06,3.6099836506764404e-06
186,2.016845428443048e-06,1.18068783194758e-06
187,1.979524768103147e-06,8.788646823632007e-07
188,1.9662177237478318e-06,1.0636872502800543e-06
189,1.948574663401814e-06,1.4204256331140641e-06
190,1.9405199509492377e-06,2.3275883904716466e-06
191,1.916075007102336e-06,1.0995692036885885e-06
192,1.9065661263084621e-06,2.1508842564799124e-06
193,1.9009075913345441e-06,1.9591075215430465e-06
194,1.8757466477836715e-06,1.3030512491241097e-06
195,1.8716827980824746e-06,4.348517450125655e-06
196,1.8684169162952458e-06,1.081920345313847e-06
197,1.8579517018224578e-06,9.454480505155516e-07
198,1.8551629636931466e-06,8.136115070556116e-07
199,1.8323169115319615e-06,1.151993274106644e-06
200,1.7882299516713829e-06,1.4539853054884588e-06
