epoch,train_MSE,val_MSE,val_MAE_recon,val_MAE_pred,val_MAE_lin
1,0.03218594565987587,0.02735692635178566,0.4499962627887726,0.4764854609966278,0.08222673833370209
2,0.02133425883948803,0.01633804850280285,0.3322944641113281,0.47825682163238525,0.27443596720695496
3,0.016941798850893974,0.014904704876244068,0.30614662170410156,0.4785178005695343,0.3655902147293091
4,0.013181894086301327,0.007638794369995594,0.1940830796957016,0.47385314106941223,0.5733123421669006
5,0.003364883130416274,0.0012138551101088524,0.07838116586208344,0.5173392295837402,0.8303524255752563
6,0.0007265594322234392,0.0005909975152462721,0.05392589047551155,0.5617462992668152,0.8838605284690857
7,0.00027673327713273466,0.000198825029656291,0.02722794935107231,0.5982834100723267,0.9331836700439453
8,0.00010563233081484213,8.6574575107079e-05,0.018001554533839226,0.6376670598983765,0.9654920697212219
9,4.574595732265152e-05,4.1452884033787996e-05,0.013070604763925076,0.6749101877212524,0.9889411926269531
10,2.606214547995478e-05,5.226491703069769e-05,0.017775144428014755,0.7006759643554688,0.999990701675415
11,5.7191355153918266e-05,0.00012904986215289682,0.029651083052158356,0.7070857882499695,0.9935926198959351
12,6.35341857559979e-05,1.8225040548713878e-05,0.009904331527650356,0.7081751823425293,0.9664208889007568
13,1.4224501683202107e-05,1.076208172889892e-05,0.0072858273051679134,0.7114497423171997,0.9617807865142822
14,8.921604603528976e-06,1.355485619569663e-05,0.009088974446058273,0.715374231338501,0.9632399082183838
15,8.338158295373432e-06,7.216846370283747e-06,0.005886207800358534,0.7186723351478577,0.964088499546051
16,6.9841998993069865e-06,1.3182931979827117e-05,0.00925709679722786,0.7219420075416565,0.9644209742546082
17,1.2484181752370205e-05,2.322745967830997e-05,0.012560904026031494,0.7233640551567078,0.9631415009498596
18,1.5285702829714864e-05,1.8565717255114578e-05,0.011371838860213757,0.7238699793815613,0.9590080380439758
19,1.0337574167351704e-05,1.591678119439166e-05,0.010324690490961075,0.7249452471733093,0.9543680548667908
20,1.7136295355157927e-05,0.00010105152614414692,0.025916554033756256,0.7249221801757812,0.9491451382637024
21,9.075710840988904e-05,7.034778536763042e-05,0.02205546386539936,0.7175820469856262,0.9144859910011292
22,2.639151716721244e-05,5.522054834727896e-06,0.0056731002405285835,0.7154432535171509,0.8925357460975647
23,5.44833483218099e-06,3.344715651110164e-06,0.004067600704729557,0.7179279327392578,0.8900526165962219
24,2.587890548966243e-06,2.4706837393750902e-06,0.00344256148673594,0.7217291593551636,0.8903859257698059
25,1.901797872960742e-06,2.697382115002256e-06,0.0038700546137988567,0.7237489223480225,0.8914754390716553
26,1.980994966288563e-06,2.101547806887538e-06,0.003290473483502865,0.7249422669410706,0.8922227025032043
27,1.8278644802194322e-06,2.0623160708055366e-06,0.0034071379341185093,0.7259576320648193,0.8923652768135071
