epoch,train_MSE,val_MSE,val_MAE_recon,val_MAE_pred,val_MAE_lin
1,0.022191833704710007,0.002222188049927354,0.12163396924734116,0.5227321982383728,0.40036606788635254
2,0.0007841393235139549,0.0002465371217112988,0.04068784788250923,0.5498730540275574,0.5727725625038147
3,0.00014621348236687481,5.921172123635188e-05,0.019043341279029846,0.5526911616325378,0.5743213295936584
4,4.0562204958405346e-05,2.1794003259856254e-05,0.011782997287809849,0.5542292594909668,0.5747153759002686
5,1.8419990738038905e-05,2.432439760013949e-05,0.01291122566908598,0.5546666979789734,0.5697358250617981
6,0.00012079191219527274,0.00010071154974866658,0.02843659184873104,0.5525349378585815,0.5299133658409119
7,3.839847704512067e-05,1.4328084944281727e-05,0.009981825947761536,0.552058756351471,0.5063683390617371
8,6.194527941261185e-06,7.860292498662602e-06,0.007104799617081881,0.552342414855957,0.5095369815826416
9,3.979866960435174e-06,5.245628472039243e-06,0.005715633276849985,0.5524423122406006,0.5113191604614258
10,3.101981519648689e-06,4.98981398777687e-06,0.005611777305603027,0.5524603724479675,0.512175977230072
11,2.8409169772203313e-06,4.284742317395285e-06,0.005128270480781794,0.5525048971176147,0.5124272108078003
12,2.8877695967821637e-06,4.1441085159021895e-06,0.005045532248914242,0.5525138974189758,0.5121690630912781
13,2.2378105768439127e-06,2.361781980653177e-06,0.0038049323484301567,0.5524787306785583,0.5119936466217041
14,1.8495513813832076e-06,2.147729219359462e-06,0.0036807197611778975,0.5524241924285889,0.5119136571884155
15,1.9705514660017798e-06,1.804220460144279e-06,0.0033601056784391403,0.5523712038993835,0.5115236639976501
16,2.3844975203246577e-06,3.3913754577952204e-06,0.004831231199204922,0.5524390935897827,0.510849118232727
17,8.075464393186849e-06,2.8136089440522483e-06,0.004511737264692783,0.5520431995391846,0.5063717365264893
18,6.5757772063079756e-06,1.660520865698345e-06,0.003321991302073002,0.5516395568847656,0.5019899606704712
19,4.808433459402295e-06,1.5453615560545586e-05,0.010086768306791782,0.5515952110290527,0.5007333159446716
20,1.0570174708846025e-05,2.23186616494786e-05,0.014485890977084637,0.5513899326324463,0.49466609954833984
21,1.0665027730283327e-05,5.529465397557942e-06,0.006841087248176336,0.5509884357452393,0.48836880922317505
22,7.658468348381575e-06,2.9153297873563133e-06,0.0046216268092393875,0.5507204532623291,0.48481228947639465
23,6.732410383847309e-06,1.3524210089599364e-06,0.003044221317395568,0.5504815578460693,0.4818117916584015
24,7.265883596119238e-06,3.2251609809463844e-06,0.0049388413317501545,0.550327718257904,0.4789784252643585
25,1.0760572877188679e-05,2.8475007638917305e-05,0.014138526283204556,0.5504851937294006,0.47489553689956665
26,1.110758603317663e-05,2.7626686005532974e-06,0.004288706462830305,0.5493316054344177,0.4680189788341522
27,2.688619360924349e-06,2.8011324957333272e-06,0.0047104875557124615,0.549533486366272,0.4691407382488251
28,6.152612968435278e-06,2.429679398119333e-06,0.0040870425291359425,0.5493520498275757,0.46640539169311523
29,1.9944334781030193e-05,8.02960348664783e-05,0.025848938152194023,0.5497692823410034,0.4608917534351349
30,2.326392859686166e-05,5.280844106891891e-06,0.006007754243910313,0.54800945520401,0.44442319869995117
31,2.271017137900344e-06,2.4557830329285935e-06,0.004231683909893036,0.5481992959976196,0.4481998682022095
32,1.612683490748168e-06,3.17801504934323e-06,0.004729675129055977,0.5482726097106934,0.44940367341041565
33,1.645717816245451e-06,3.940551323466934e-06,0.005157420411705971,0.5482985973358154,0.44974377751350403
34,2.3681293896515854e-05,2.432086830594926e-06,0.003946375567466021,0.5476253628730774,0.440673828125
35,1.047161094902549e-05,2.531720156184747e-06,0.003943711519241333,0.5473200082778931,0.4331498444080353
36,9.326916483587411e-07,9.327100087830331e-07,0.0023587881587445736,0.5474774837493896,0.4366971254348755
37,1.0631372333591571e-06,1.7742858062774758e-06,0.0033389318268746138,0.5474767088890076,0.43784284591674805
38,1.260899239241553e-06,1.1184159802724025e-06,0.0026901494711637497,0.547606348991394,0.43783339858055115
39,5.979730758554069e-06,5.812291306028783e-07,0.0018950512167066336,0.5472673773765564,0.4347972273826599
40,3.3735757369868224e-06,6.759744337614393e-07,0.0020383307710289955,0.5471828579902649,0.4337221086025238
41,8.345958121935837e-06,1.2348589280009037e-06,0.0028742661233991385,0.5468050241470337,0.43056416511535645
42,1.6014730590541149e-06,6.203106863722496e-07,0.0019914128351956606,0.5468717217445374,0.43020910024642944
43,5.4190454648050945e-06,1.4021414926901343e-06,0.003122778842225671,0.5467629432678223,0.42822855710983276
44,4.65259472548496e-06,1.0785449831018923e-06,0.0027211725246161222,0.5465106964111328,0.42645251750946045
45,1.1202505447727162e-05,8.440962119493634e-06,0.008200723677873611,0.5465115904808044,0.42241978645324707
46,8.620610060461331e-06,2.336836359972949e-06,0.004014614503830671,0.5458667874336243,0.41764262318611145
47,2.0189402221149066e-06,2.092039949275204e-06,0.003972978331148624,0.5459441542625427,0.4193599820137024
48,3.5307632515468867e-06,1.4025125665284577e-06,0.0031172388698905706,0.5459333062171936,0.41844990849494934
49,5.95286064708489e-06,1.0406353112557554e-06,0.002657559234648943,0.545572817325592,0.41567349433898926
50,0.04930632561445236,0.0177441518753767,0.11720298230648041,0.3063962757587433,0.02450704760849476
51,0.013331182301044464,0.006713845767080784,0.08560651540756226,0.17274726927280426,0.017082713544368744
52,0.00422221003100276,0.0022069779224693775,0.050616245716810226,0.08349335193634033,0.011185470968484879
53,0.0016895238077268004,0.0012697522761300206,0.042280230671167374,0.06130090728402138,0.009067741222679615
54,0.0011910813627764583,0.0008936733356676996,0.035443492233753204,0.05458521842956543,0.00815048348158598
55,0.0009299758821725845,0.0008002076065167785,0.033959515392780304,0.052364081144332886,0.007296508643776178
56,0.0007210254552774131,0.0006231695297174156,0.028522789478302002,0.04754055663943291,0.0067453584633767605
57,0.0005893848137930036,0.0005663168267346919,0.026418503373861313,0.046610020101070404,0.006356468424201012
58,0.0005279568140394986,0.0004963599494658411,0.024161091074347496,0.04386525601148605,0.005940793082118034
59,0.0004663293366320431,0.0004300859582144767,0.021491723135113716,0.040982380509376526,0.005582939367741346
60,0.0004236420209053904,0.00037181153311394155,0.018310463055968285,0.038201406598091125,0.00527916569262743
61,0.00038970776950009167,0.0003433648671489209,0.01709301955997944,0.0370524637401104,0.005073113366961479
62,0.00037042066105641425,0.0003262974205426872,0.01653912477195263,0.036235496401786804,0.004903476685285568
63,0.0003495629644021392,0.00031574934837408364,0.016936805099248886,0.03549422696232796,0.004755442496389151
64,0.0003345975710544735,0.00031544663943350315,0.017502417787909508,0.03540600463747978,0.004642745014280081
65,0.00032004097010940313,0.0003107042284682393,0.017285479232668877,0.03531385585665703,0.004544551949948072
66,0.00030432172934524715,0.00029574247309938073,0.016164077445864677,0.035024985671043396,0.004450818989425898
67,0.000289849383989349,0.0002885145659092814,0.01543144416064024,0.03507335111498833,0.00436578830704093
68,0.0002759927592705935,0.0003043177421204746,0.016060084104537964,0.03548337519168854,0.004284430295228958
69,0.0002746442041825503,0.00033642497146502137,0.019024385139346123,0.03662571683526039,0.004244772717356682
70,0.00027434463845565915,0.00032089248998090625,0.01807369664311409,0.03588626906275749,0.0041807577945292
71,0.0002664649218786508,0.0003045989142265171,0.017679227516055107,0.03487551212310791,0.004104004241526127
72,0.00026036734925583005,0.0002885499852709472,0.0172621738165617,0.03381471335887909,0.004040395841002464
73,0.00025642901891842484,0.0002704639337025583,0.016202287748456,0.03282958269119263,0.003988707438111305
74,0.00025314869708381593,0.00023873077589087188,0.013312320224940777,0.031477805227041245,0.003932895604521036
75,0.0002451058244332671,0.00022189518494997174,0.0118783013895154,0.030793197453022003,0.003872208995744586
76,0.00024261655926238745,0.0002129995555151254,0.011182275600731373,0.030395613983273506,0.0038084392435848713
77,0.0002465766738168895,0.00021858897525817156,0.01217246986925602,0.030942343175411224,0.003782453713938594
78,0.0002601417654659599,0.0002639278245624155,0.01500270888209343,0.03396371379494667,0.003816866083070636
79,0.0002426616701995954,0.0002441628312226385,0.01210652757436037,0.03340590000152588,0.00372614455409348
80,0.00023677354329265654,0.00023316714214161038,0.011226441711187363,0.032587625086307526,0.003721970599144697
81,0.00023620556748937815,0.00022894634457770735,0.011562957428395748,0.03209338337182999,0.003714514197781682
82,0.00022474942670669407,0.00021103442122694105,0.010674123652279377,0.03073282353579998,0.0036738517228513956
