epoch,train_MSE,val_MSE,val_MAE_recon,val_MAE_pred,val_MAE_lin
1,0.0003536712029017508,4.602536137099378e-06,0.054235152900218964,0.2632279098033905,0.46547406911849976
2,1.2355181979728513e-06,1.813576346876289e-07,0.010105683468282223,0.2474846988916397,0.46775779128074646
3,1.0721853271888904e-07,6.64039987441356e-08,0.006225699558854103,0.24438834190368652,0.46899667382240295
4,6.194954238480932e-08,5.435479266679977e-08,0.005779189523309469,0.24405522644519806,0.4698655903339386
5,4.500964223552728e-07,7.079555075506505e-07,0.02377675101161003,0.25164082646369934,0.46255120635032654
6,1.0996323140943787e-07,9.978275272715109e-08,0.008196691982448101,0.24319656193256378,0.4595401883125305
7,3.375960133666922e-08,2.2727959958501742e-08,0.0035530352033674717,0.24327997863292694,0.45973601937294006
8,2.1545469053307897e-07,1.5563512079097563e-07,0.010296698659658432,0.24349023401737213,0.4561478793621063
9,5.461308205667592e-08,3.0024011721252464e-08,0.004580534994602203,0.24234174191951752,0.4554360508918762
10,2.2491563811399828e-07,3.183538410667097e-07,0.015062874183058739,0.24127204716205597,0.45163774490356445
11,6.301667809793798e-08,6.858132195475264e-08,0.007057238835841417,0.24314551055431366,0.45197099447250366
12,1.6224548460286314e-07,2.1559394269843324e-07,0.011400884948670864,0.24279466271400452,0.45000767707824707
13,2.014471931488515e-07,3.7895676996413385e-07,0.015266811475157738,0.23870882391929626,0.4453558027744293
14,6.279413611309792e-08,2.7826677850839587e-08,0.0041916086338460445,0.2408548891544342,0.44660013914108276
15,1.421329045570019e-07,1.4937484138499713e-07,0.010601337999105453,0.24138975143432617,0.4457368552684784
16,1.8104941545971087e-07,2.483638468220306e-07,0.011891420930624008,0.2384156733751297,0.4431300163269043
17,9.813969370497944e-08,2.1205629252563085e-08,0.003806095337495208,0.23965315520763397,0.44352293014526367
18,1.6319728501912323e-07,2.5934998575394275e-06,0.039221879094839096,0.2371859848499298,0.4397498369216919
